season,week,game.id,date,dow,team,opp,h.a,playerid,name,full_name,pos,dk.salary,fan_pts,pass.att,pass.comp,passyds,pass.tds,pass.ints,pass.twopta,pass.twoptm,rush.att,rushyds,rushtds,rushlng,rushlngtd,rush.twopta,rush.twoptm,recept,recyds,rec.tds,reclng,reclngtd,rec.twopta,rec.twoptm,kick.rets,kickret.avg,kickret.tds,kick.ret.lng,kickret.lngtd,punt.rets,puntret.avg,puntret.tds,puntret.lng,puntret.lngtd,fgm,fga,fgyds,totpts.fg,xpmade,xpmissed,xpa,xpb,xppts.tot,tackles,asst.tackles,sacks,defints,forced.fumbs,totalfumbs,recfumbs,totalrecfumbs,fumbyds,fumbslost,games
2019,14,2019120802,2019-12-08,Sun,CIN,CLE,a,00-0027973,A.Dalton,Andy Dalton,QB,5200,10.58,38,22,262,0,1,0,0,3,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120802,2019-12-08,Sun,CIN,CLE,a,00-0032134,C.Uzomah,C.J. Uzomah,TE,2700,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120802,2019-12-08,Sun,CIN,CLE,a,00-0033460,J.Ross,John Ross,WR,4400,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120802,2019-12-08,Sun,CIN,CLE,a,00-0034686,A.Tate,Auden Tate,WR,4000,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120802,2019-12-08,Sun,CLE,CIN,h,00-0034253,D.Hilliard,Dontrell Hilliard,RB,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,25,0,2,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120802,2019-12-08,Sun,CLE,CIN,h,00-0034791,N.Chubb,Nick Chubb,RB,8000,15.7,0,0,0,0,0,0,0,15,106,0,57,0,0,0,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120802,2019-12-08,Sun,CLE,CIN,h,00-0033923,K.Hunt,Kareem Hunt,RB,6600,14.8,0,0,0,0,0,0,0,9,28,1,7,3,0,0,2,40,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120802,2019-12-08,Sun,CLE,CIN,h,00-0034855,B.Mayfield,Baker Mayfield,QB,6300,12.98,24,11,192,0,2,0,0,2,13,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120802,2019-12-08,Sun,CLE,CIN,h,00-0031395,G.Gilbert,Garrett Gilbert,QB,4700,-0.1,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120802,2019-12-08,Sun,CLE,CIN,h,00-0031382,J.Landry,Jarvis Landry,WR,6500,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120802,2019-12-08,Sun,CLE,CIN,h,00-0033885,D.Njoku,David Njoku,TE,3500,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120802,2019-12-08,Sun,CLE,CIN,h,00-0031235,O.Beckham,Odell Beckham,WR,6300,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120802,2019-12-08,Sun,CLE,CIN,h,00-0033611,R.Seals-Jones,Ricky Seals-Jones,TE,2600,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,GB,WAS,h,00-0023459,A.Rodgers,Aaron Rodgers,QB,6800,12.4,28,18,195,1,0,0,0,5,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2019,14,2019120803,2019-12-08,Sun,GB,WAS,h,00-0033948,J.Williams,Jamaal Williams,RB,4800,2.4,0,0,0,0,0,0,0,7,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,GB,WAS,h,00-0033293,A.Jones,Aaron Jones,RB,6700,34.199999999999996,0,0,0,0,0,0,0,16,134,1,42,4,0,0,6,58,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,GB,WAS,h,00-0033757,R.Tonyan,Robert Tonyan,TE,2500,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,GB,WAS,h,00-0031381,D.Adams,Davante Adams,WR,8000,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,GB,WAS,h,00-0027696,J.Graham,Jimmy Graham,TE,3600,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,GB,WAS,h,00-0034521,A.Lazard,Allen Lazard,WR,4200,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,GB,WAS,h,00-0032626,G.Allison,Geronimo Allison,WR,3400,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,GB,WAS,h,00-0024243,M.Lewis,Marcedes Lewis,TE,2500,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,WAS,GB,a,00-0025394,A.Peterson,Adrian Peterson,RB,4000,13.6,0,0,0,0,0,0,0,20,76,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2019,14,2019120803,2019-12-08,Sun,WAS,GB,a,00-0035659,T.McLaurin,Terry McLaurin,WR,5100,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,1,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2019,14,2019120803,2019-12-08,Sun,WAS,GB,a,00-0030404,C.Thompson,Chris Thompson,RB,3300,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,WAS,GB,a,00-0035232,D.Haskins,Dwayne Haskins,QB,4600,9.700000000000001,27,16,170,1,1,0,0,1,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,WAS,GB,a,00-0034358,D.Guice,Derrius Guice,RB,4900,4.2,0,0,0,0,0,0,0,5,42,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,WAS,GB,a,00-0032782,W.Smallwood,Wendell Smallwood,RB,3000,0.4,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120803,2019-12-08,Sun,WAS,GB,a,00-0035297,K.Harmon,Kelvin Harmon,WR,3700,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,JAX,LAC,h,00-0032128,C.Conley,Chris Conley,WR,4000,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,JAX,LAC,h,00-0035374,M.Walker,Michael Walker,WR,3000,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,0,0,0,4,18,0,27,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,JAX,LAC,h,00-0033839,D.Westbrook,Dede Westbrook,WR,5200,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,7,0,0,0,0,0,0,0,0,1,-4,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,JAX,LAC,h,00-0033856,L.Fournette,Leonard Fournette,RB,7800,9.3,0,0,0,0,0,0,0,15,50,0,11,0,0,0,3,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,JAX,LAC,h,00-0035268,R.Armstead,Ryquell Armstead,RB,4300,0.7,0,0,0,0,0,0,0,2,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,JAX,LAC,h,00-0033681,K.Cole,Keelan Cole,WR,3000,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,JAX,LAC,h,00-0032117,N.O'Leary,Nick O'Leary,TE,2700,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,LAC,JAX,a,00-0022942,P.Rivers,Philip Rivers,QB,5600,27.560000000000002,22,16,314,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-12,0,1
2019,14,2019120809,2019-12-08,Sun,LAC,JAX,a,00-0033090,H.Henry,Hunter Henry,TE,5100,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2019,14,2019120809,2019-12-08,Sun,LAC,JAX,a,00-0033699,A.Ekeler,Austin Ekeler,RB,6300,37.3,0,0,0,0,0,0,0,8,101,0,35,0,0,0,4,112,1,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,LAC,JAX,a,00-0034440,J.Jackson,Justin Jackson,RB,3000,2.5,0,0,0,0,0,0,0,3,25,0,14,0,0,0,0,0,0,0,0,0,0,2,21,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,LAC,JAX,a,00-0028118,T.Taylor,Tyrod Taylor,QB,4300,6.04,5,3,26,1,0,0,0,4,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,LAC,JAX,a,00-0032144,M.Gordon,Melvin Gordon,RB,6400,19.4,0,0,0,0,0,0,0,12,55,1,17,1,0,0,5,29,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,LAC,JAX,a,00-0033536,M.Williams,Mike Williams,WR,4500,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63,1,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,LAC,JAX,a,00-0032897,D.Watt,Derek Watt,RB,3000,6.4,0,0,0,0,0,0,0,2,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,LAC,JAX,a,00-0030279,K.Allen,Keenan Allen,WR,6600,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,83,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,LAC,JAX,a,00-0028142,V.Green,Virgil Green,TE,2500,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120809,2019-12-08,Sun,LAC,JAX,a,00-0035414,J.Guyton,Jalen Guyton,WR,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,ARI,PIT,h,00-0035228,K.Murray,Kyler Murray,QB,5800,12.959999999999999,30,20,194,2,3,0,0,6,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2019,14,2019120810,2019-12-08,Sun,ARI,PIT,h,00-0033111,P.Cooper,Pharoh Cooper,WR,3300,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,3,22,0,32,0,1,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,ARI,PIT,h,00-0033118,K.Drake,Kenyan Drake,RB,5200,9.7,0,0,0,0,0,0,0,11,37,0,10,0,0,0,3,30,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,ARI,PIT,h,00-0032187,D.Johnson,David Johnson,RB,4200,13.3,0,0,0,0,0,0,0,3,19,0,9,0,0,0,2,34,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,ARI,PIT,h,00-0034775,C.Kirk,Christian Kirk,WR,5200,16.9,0,0,0,0,0,0,0,1,4,0,4,0,0,0,8,85,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,ARI,PIT,h,00-0031868,D.Byrd,Damiere Byrd,WR,3000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,ARI,PIT,h,00-0028112,C.Clay,Charles Clay,TE,2700,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,ARI,PIT,h,00-0035527,A.Isabella,Andy Isabella,WR,3100,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,ARI,PIT,h,00-0034681,C.Edmonds,Chase Edmonds,RB,3900,0.9,0,0,0,0,0,0,0,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,ARI,PIT,h,00-0022921,L.Fitzgerald,Larry Fitzgerald,WR,4700,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,ARI,PIT,h,00-0033258,D.Daniels,Darrell Daniels,TE,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,PIT,ARI,a,00-0035577,D.Hodges,Devlin Hodges,QB,5900,13.48,19,16,152,1,0,0,0,5,34,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,PIT,ARI,a,00-0035216,D.Johnson,Diontae Johnson,WR,4300,25.6,0,0,0,0,0,0,0,1,16,0,16,0,0,0,6,60,1,18,2,0,0,0,0,0,0,0,2,43,1,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,PIT,ARI,a,00-0034331,J.Samuels,Jaylen Samuels,RB,5000,5.4,0,0,0,0,0,0,0,7,16,0,9,0,0,0,2,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,PIT,ARI,a,00-0034406,D.Cain,Deon Cain,WR,3000,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,PIT,ARI,a,00-0030470,V.McDonald,Vance McDonald,TE,4300,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120810,2019-12-08,Sun,PIT,ARI,a,00-0034676,J.Washington,James Washington,WR,6000,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,OAK,TEN,h,00-0031610,D.Waller,Darren Waller,TE,5800,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2019,14,2019120812,2019-12-08,Sun,OAK,TEN,h,00-0033025,J.Richard,Jalen Richard,RB,3900,6.6,0,0,0,0,0,0,0,7,28,0,10,0,0,0,2,18,0,11,0,0,0,4,22,0,29,0,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,OAK,TEN,h,00-0032940,D.Washington,DeAndre Washington,RB,3000,21.6,0,0,0,0,0,0,0,14,53,1,14,14,0,0,6,43,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,OAK,TEN,h,00-0031280,D.Carr,Derek Carr,QB,5000,20.18,34,25,262,2,0,0,0,2,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,OAK,TEN,h,00-0035125,A.Ingold,Alec Ingold,RB,3000,-0.1,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,OAK,TEN,h,00-0034660,R.Gafford,Rico Gafford,WR,3000,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,OAK,TEN,h,00-0035120,K.Doss,Keelan Doss,WR,3000,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,OAK,TEN,h,00-0034981,F.Moreau,Foster Moreau,TE,2500,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,OAK,TEN,h,00-0033891,Z.Jones,Zay Jones,WR,3400,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,TEN,OAK,a,00-0032764,D.Henry,Derrick Henry,RB,8200,26.900000000000002,0,0,0,0,0,0,0,18,103,2,24,12,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,TEN,OAK,a,00-0032464,K.Raymond,Kalif Raymond,WR,3400,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,11,0,0,0,3,23,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,TEN,OAK,a,00-0029701,R.Tannehill,Ryan Tannehill,QB,5800,31.54,27,21,391,3,1,0,0,4,19,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,TEN,OAK,a,00-0028087,D.Lewis,Dion Lewis,RB,3500,4.1,0,0,0,0,0,0,0,9,26,0,6,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,TEN,OAK,a,00-0035676,A.Brown,A.J. Brown,WR,5300,36.6,0,0,0,0,0,0,0,1,13,0,13,0,0,0,5,153,2,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,TEN,OAK,a,00-0032778,T.Sharpe,Tajae Sharpe,WR,3000,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,TEN,OAK,a,00-0031585,M.Pruitt,MyCole Pruitt,TE,2500,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,TEN,OAK,a,00-0033858,J.Smith,Jonnu Smith,TE,3100,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,TEN,OAK,a,00-0033455,A.Firkser,Anthony Firkser,TE,2700,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,14,2019120812,2019-12-08,Sun,TEN,OAK,a,00-0033871,C.Davis,Corey Davis,WR,3900,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
